"bedroomcnt","bathroomcnt","calculatedfinishedsquarefeet","taxamount","propertylandusedesc","propertylandusetypeid","fips"
4,2,1601,4433.78,384329,261,6059
3,2.5,2366,3548.48,302604,261,6059
0,0,NULL,4326.98,374470,261,6059
7,5.5,4668,15303.34,1380740,261,6059
2,1,896,3189.92,269503,261,6059
4,2,1628,1143.16,80559,261,6059
3,1.5,1106,2641.42,211868,261,6059
4,2.5,2742,1617,115538,261,6059
4,3,2818,7449.02,634616,261,6059
4,3,2689,8683.66,776651,261,6059
4,2,1313,4775.3,402795,261,6059
5,3.5,3616,6840.32,599486,261,6059
2,1,874,4262.6,350000,261,6059
3,2.5,2069,1695.74,131569,261,6059
2,1,1328,4012.64,327673,261,6059
3,3,2879,6080.5,536343,261,6059
3,1.5,1076,5068.68,422000,261,6059
5,4,4040,11307.14,999912,261,6059
3,1,1206,2144.34,160794,261,6059
4,2.5,2558,10665.82,959632,261,6059
5,2,1849,5206.64,470342,261,6059
4,3,2298,6810.56,601344,261,6059
4,2,1883,2230.02,189325,261,6059
4,3,2263,1415.8,105727,261,6059
5,2,1705,3877.58,348742,261,6059
3,3,1963,1857.38,146491,261,6059
3,2,1059,4501,343370,261,6059
3,2,1298,4023.06,338075,261,6059
3,3.5,1863,16470.84,1536225,261,6059
3,1,941,3124.28,262447,261,6059
3,2.5,2562,9867.8,907101,261,6059
3,2,1562,4301.04,370632,261,6059
3,1.5,1183,14322.06,1331495,261,6059
5,3,2897,1516.3,114618,261,6059
6,5,3018,1624.84,128729,261,6059
4,2,1430,3349.32,279973,261,6059
6,9,13659,121161.26,11517922,261,6059
5,2,2283,5196.74,440870,261,6059
6,5.5,4849,55973.92,5300000,261,6059
4,2,2017,4061.46,337694,261,6059
3,4.5,4550,27119.02,2664031,261,6059
3,1.5,1041,4648.58,391052,261,6059
5,5.5,5026,26286.8,2589218,261,6059
3,2,1316,5854.24,507625,261,6059
4,3.5,2715,14831.98,1312128,261,6059
3,2.5,2520,5692.92,445114,261,6059
4,2.5,2563,6514.72,648792,261,6059
4,2.5,2077,7192.34,628144,261,6059
2,1,836,5555.58,554010,261,6059
3,2.5,1953,3287.08,270305,261,6059
2,2,1307,2064.54,202020,261,6059
4,2,1500,1372.4,94178,261,6059
2,1,1239,4632,391000,261,6059
4,3,3244,6216.44,571530,261,6059
3,2,1276,3311.74,270564,261,6059
4,3,2340,6011.72,522617,261,6059
3,1.5,1240,2768.78,228034,261,6059
4,2,1944,1187.76,77194,261,6059
4,2,1344,3995.08,338282,261,6059
4,2,1652,3960.1,325215,261,6059
3,2,1072,836.5,51553,261,6059
4,2.5,1872,3790.92,297965,261,6059
4,2,1210,4175.68,354677,261,6059
7,3,3002,8726.72,745000,261,6059
3,2,1072,4177.02,354799,261,6059
4,2.5,2096,7406.38,630544,261,6059
3,2,1613,1247.44,89081,261,6059
4,2,1657,1416.66,79562,261,6059
3,2,1258,2618.3,213300,261,6059
4,2,1396,1282.32,60206,261,6059
3,2.5,2090,2214.54,176962,261,6059
3,2.5,1484,5302.36,430000,261,6059
2,1,717,4195.56,355337,261,6059
4,2,1936,5290.78,435935,261,6059
3,1,992,2631.88,211342,261,6059
3,2,1620,3158.18,232762,261,6059
2,1,1123,4048.12,341726,261,6059
3,4.5,3685,9115.92,809556,261,6059
3,2,1211,3365.12,285677,261,6059
5,2,1666,6146.32,507634,261,6059
4,3,2685,1128.64,72218,261,6059
4,3,2501,4190.2,334694,261,6059
4,2,1363,3469.26,279138,261,6059
4,2,1415,909.14,58970,261,6059
4,1,1404,892.72,57439,261,6059
4,3,2541,5166.22,421958,261,6059
3,1.5,1484,4238.98,347891,261,6059
4,3,2167,5036.06,405503,261,6059
3,2,1983,4452.2,369126,261,6059
3,2,2024,4750.48,404921,261,6059
2,1,1084,850.78,44658,261,6059
4,2.5,2111,10002.92,478013,261,6059
4,2,1485,974.9,63338,261,6059
3,2,1619,3822.5,319965,261,6059
4,2,1328,2100.68,163895,261,6059
3,2,1633,1553.9,110873,261,6059
4,2,1317,5973.28,502802,261,6059
2,1,1244,5521.74,507625,261,6059
3,2,1403,3233.58,318218,261,6059
0,0,NULL,10840.44,966801,261,6059
3,2,2105,1853.42,119771,261,6059
4,3,2070,4620.6,385886,261,6059
4,2,1696,3100.16,245197,261,6059
2,1,1025,1779.86,126252,261,6059
4,2,1650,1655.48,101453,261,6059
3,2.5,2403,5957.28,457731,261,6059
4,3.5,2688,8013.12,689802,261,6059
4,3,3850,7902.74,635011,261,6059
4,1,1140,4871.34,390000,261,6059
4,3,2396,5443.08,437264,261,6059
4,2,1302,912.14,54125,261,6059
3,3,1906,7545.5,637577,261,6059
3,2,1685,5478.22,450686,261,6059
3,2,1240,1395.54,103713,261,6059
3,2,1125,4319.26,342663,261,6059
3,2,1873,2915.94,248385,261,6059
3,1.5,1501,1307.8,88133,261,6059
4,2,2124,5159.32,461750,261,6059
3,2,1337,2452.36,183755,261,6059
4,2.5,2219,4664.14,370429,261,6059
6,3,2540,4208.44,327128,261,6059
4,3.5,3134,8258.92,701106,261,6059
3,1.5,1302,4314.08,343175,261,6059
4,3,2465,8519.08,798000,261,6059
3,2,1379,2966.18,241202,261,6059
3,2.5,1839,7227.22,673000,261,6059
3,2,2441,7605.14,648562,261,6059
4,3,3326,10996.42,1037707,261,6059
8,9,12166,32497.84,3149627,261,6059
5,2.5,2536,5624.16,517889,261,6059
3,2,1372,4519.58,403862,261,6059
4,4,4554,15997.1,1514571,261,6059
4,3,2067,1192.96,88979,261,6059
4,3,2308,8643.1,810000,261,6059
3,1,871,7939.58,637543,261,6059
3,2.5,1574,4598.92,411687,261,6059
3,1.5,1381,5847.62,481522,261,6059
5,2,1668,1002.38,70688,261,6059
3,2.5,1618,6241.98,517777,261,6059
3,2,1540,2811.72,245759,261,6059
2,1.5,1024,2833.92,212207,261,6059
4,2,1984,1064,76501,261,6059
4,2,1646,4582.7,369291,261,6059
5,3,2412,8664.78,812098,261,6059
3,2,1023,5728.8,468282,261,6059
3,2,2380,5354.06,491755,261,6059
4,2,1434,3447.5,267879,261,6059
3,2,1908,8104.76,750762,261,6059
3,2,1537,2651.38,203881,261,6059
5,3,2655,4693.78,427717,261,6059
3,1,1062,1061.78,58599,261,6059
4,2,1444,4583.14,371929,261,6059
2,2.5,1269,4250.94,337000,261,6059
3,2,1224,4575.48,397620,261,6059
2,1.5,1349,2599.14,193307,261,6059
3,1.5,1504,3150.28,247282,261,6059
5,3,2420,4044.32,325158,261,6059
2,1,1022,3243.06,293906,261,6059
3,2,1285,4697.46,396599,261,6059
5,3,1990,5311.14,452500,261,6059
3,1.5,1125,4131.16,292630,261,6059
4,2,1869,5939.26,509714,261,6059
4,2,1420,5129.1,435524,261,6059
3,2,1822,6584.4,571088,261,6059
2,2,1162,1380.8,131796,261,6059
4,2,1495,5615.8,490200,261,6059
3,2,1728,1210.96,87482,261,6059
4,2,1946,1169.82,76655,261,6059
4,2.5,2371,1948.52,133293,261,6059
4,3,2964,8199.96,716000,261,6059
5,3,2335,6929.56,606921,261,6059
4,2.5,1803,1458.62,108575,261,6059
4,2.5,1588,3700.3,310949,261,6059
4,2.5,2357,4718.04,387566,261,6059
3,1,1020,1848.22,141744,261,6059
3,1,1024,2568.52,206246,261,6059
3,2,1336,2788.98,218987,261,6059
4,2,1682,1099.54,77118,261,6059
4,3.5,3103,17282.92,1563485,261,6059
5,3,2620,5536.04,496613,261,6059
3,2.5,1721,3472.68,297786,261,6059
1,4,3375,15283.4,1430089,261,6059
4,2,1208,3868.92,306475,261,6059
4,2,1378,4926.64,344057,261,6059
3,2.5,1300,3879.18,276343,261,6059
3,1.5,1145,5098.16,432000,261,6059
3,2,1053,4441.66,369857,261,6059
3,2,1505,2249.64,180153,261,6059
4,2,1223,3277.3,273537,261,6059
3,1.5,2036,1387.38,93114,261,6059
3,2,1342,4197.36,357144,261,6059
4,2,1400,2890.32,238371,261,6059
3,2,1434,2826.64,228738,261,6059
3,2,1109,895.24,56222,261,6059
4,2,2111,1313.36,93569,261,6059
3,2,1404,3405.52,280444,261,6059
5,2.5,2465,2018.08,149517,261,6059
3,2,1920,4185.5,316678,261,6059
4,3,2183,2515.82,171430,261,6059
3,2,1213,3918.22,287005,261,6059
3,2,1623,2189.18,143015,261,6059
3,2,1307,1220.48,58745,261,6059
4,2,1255,3189.26,254423,261,6059
2,2,1090,2953.1,290614,261,6059
5,3.5,4958,5235.58,465753,261,6059
4,2,1682,4145.86,347493,261,6059
5,3,3194,6742.08,692646,261,6059
4,3,2269,1844.9,134446,261,6059
3,2,1683,5549.08,466558,261,6059
4,2.5,1919,4122.02,345357,261,6059
3,2,1242,4377.34,361771,261,6059
2,1,852,11061.74,909654,261,6059
3,2.5,1465,2609.3,206896,261,6059
3,2,1439,6634.1,576791,261,6059
4,2.5,1739,3966.5,335688,261,6059
3,2,1386,2605.56,192960,261,6059
3,3,2710,7463.74,619056,261,6059
5,3.5,3022,2329.12,195830,261,6059
6,6.5,8634,82150.12,7196966,261,6059
3,2,1608,1330.48,100682,261,6059
5,3,3456,17442.44,1395968,261,6059
3,2,2062,9980.4,888620,261,6059
5,4,3055,12236.64,918781,261,6059
3,2,1408,9554.06,855000,261,6059
4,4,3042,13737.84,883300,261,6059
4,2,1594,1165.32,73288,261,6059
3,2.5,1584,6397.2,438391,261,6059
4,2.5,2243,1738.76,126705,261,6059
4,2.5,2588,6144.38,537099,261,6059
3,2,1234,1966.98,180285,261,6059
2,2.5,1186,4832.9,407931,261,6059
3,2.5,1835,8543.58,726915,261,6059
3,1,1008,1060.42,45887,261,6059
2,1,851,2601.6,185727,261,6059
3,2.5,1434,1105.2,72217,261,6059
3,2,2807,10567.22,941092,261,6059
4,2.5,2269,10034.82,942733,261,6059
4,3,2738,12086.56,799548,261,6059
5,5.5,3337,12525.26,1167299,261,6059
4,2.5,2595,18862.66,1439393,261,6059
5,4,2826,5683.9,481772,261,6059
4,3,2414,7467.08,736056,261,6059
3,2.5,1887,4647.42,378603,261,6059
5,4,2558,4055.02,393136,261,6059
4,2.5,2195,5781.7,565202,261,6059
4,2,1156,2258.9,207150,261,6059
3,2,1380,924.78,74204,261,6059
3,2,1644,6756.54,655347,261,6059
2,2,1281,2211.54,211914,261,6059
4,3,2344,4762.98,459203,261,6059
4,3,2677,7651.24,670940,261,6059
4,2.5,3023,9846.9,959450,261,6059
5,5.5,5834,25002.54,2071069,261,6059
4,2,2076,8695.4,850517,261,6059
4,3,2334,9050.06,807123,261,6059
3,2.5,2211,3488.84,338087,261,6059
4,7.5,7858,77991.6,7029394,261,6059
4,2.5,2201,5310.36,509703,261,6059
3,2.5,2234,9325.6,586171,261,6059
4,3,2540,6840,670951,261,6059
3,2.5,1856,10186.44,619302,261,6059
3,2.5,1774,6063.26,600548,261,6059
0,0,NULL,355.56,21553,261,6059
3,2,1215,5966.92,581983,261,6059
5,7,10090,88198.66,7961794,261,6059
3,2,1663,1542.9,141642,261,6059
4,4.5,3432,15615.34,1188000,261,6059
4,3.5,2629,19056.22,1789556,261,6059
3,3.5,3119,9285.2,832182,261,6059
3,2,1488,4325.76,386067,261,6059
4,3,2566,12372.66,831429,261,6059
3,3.5,2630,1806.88,146072,261,6059
3,2.5,2189,7464.88,685155,261,6059
4,4.5,4576,16574.22,1280160,261,6059
4,3,3183,8043.42,740278,261,6059
3,2.5,2254,10205.2,979646,261,6059
4,2.5,2016,6118.88,598802,261,6059
3,2,1512,6949.4,679889,261,6059
2,2,1973,4110.06,398916,261,6059
3,2,1445,6150.26,595000,261,6059
5,5.5,5532,29547.18,2813269,261,6059
2,2,1429,13769.46,1275134,261,6059
3,2.5,1873,3828.02,350693,261,6059
2,2,1530,6289.9,543655,261,6059
4,4.5,4314,9382.96,797536,261,6059
3,4,4187,2439.72,192002,261,6059
4,3,2866,7108.82,626939,261,6059
4,2,2358,2332.9,182051,261,6059
4,2.5,3395,8077.7,710193,261,6059
4,2.5,2483,7133.58,612334,261,6059
3,3,3160,10146.7,889000,261,6059
3,3,2575,10055.18,845066,261,6059
3,2.5,1760,6786.12,584420,261,6059
4,3,2663,11677.3,1009645,261,6059
4,4,4130,19996.26,1370587,261,6059
4,2.5,2391,6196.04,599492,261,6059
4,3,2384,4694.74,456885,261,6059
4,2.5,2673,5142.28,501484,261,6059
4,3,2381,7521.04,694431,261,6059
4,6.5,4196,19334.58,1724487,261,6059
2,2,1071,6089.26,426495,261,6059
4,4,2622,9274.22,723260,261,6059
3,2.5,1628,7446.94,645000,261,6059
3,2.5,2140,6401.14,527874,261,6059
3,3,2416,4950.1,384026,261,6059
4,2.5,1471,5661.8,490682,261,6059
3,3,2146,5853.9,588197,261,6059
3,2.5,1653,2603.62,277688,261,6059
3,2.5,1573,6997.6,605000,261,6059
4,3,2401,5574.86,452109,261,6059
4,3,2178,6126,599723,261,6059
4,3,2328,11135.24,504665,261,6059
3,2.5,1564,5086.32,489519,261,6059
5,3,2490,7417.72,709659,261,6059
4,3.5,2693,3803.16,370267,261,6059
4,3,3175,10179.48,973474,261,6059
4,2.5,2244,5894.16,566887,261,6059
4,3.5,2598,7914.96,689028,261,6059
4,2.5,2467,5804.4,551324,261,6059
3,2,1277,1208.3,84441,261,6059
3,2,1456,5385.68,520872,261,6059
3,2,1365,886.18,91189,261,6059
3,2,1224,4497.5,425256,261,6059
4,2,1540,2436.08,238098,261,6059
4,3,2918,2479.96,245869,261,6059
4,2,1872,2695.5,266786,261,6059
4,3,2370,4781.32,469219,261,6059
3,2,1491,5201.52,510000,261,6059
3,2.5,2157,7092.1,693484,261,6059
4,3,2005,3124.64,315422,261,6059
3,3,2046,6853.6,681823,261,6059
3,2.5,1839,4078,407347,261,6059
3,2,1975,7911.44,786818,261,6059
4,2.5,2858,3913.92,385037,261,6059
3,2,1539,4133.84,351833,261,6059
4,3,4036,4784.48,469525,261,6059
3,3,1929,3613.2,300273,261,6059
3,2.5,1769,2662.12,262813,261,6059
2,1,714,2467.68,190215,261,6059
4,3,4658,8621.44,841908,261,6059
3,1,1590,2148.3,161616,261,6059
5,3.5,3221,9526.12,929710,261,6059
3,2,1913,3301.48,293147,261,6059
4,3,2081,3440.6,351736,261,6059
2,1,792,2197.08,177850,261,6059
3,2.5,2068,7836.98,787000,261,6059
5,3.5,2273,7825.48,785000,261,6059
3,1.5,1174,3730.46,364507,261,6059
3,2,1364,5881.96,586413,261,6059
4,3,2760,2341.42,188166,261,6059
5,4,3329,8639.3,858895,261,6059
4,4.5,2874,19332.72,1240105,261,6059
4,3.5,3565,13659.52,1355000,261,6059
5,3,2628,13649.86,1317435,261,6059
4,2,2076,4071.6,407510,261,6059
3,3,2303,8434.18,750634,261,6059
4,3,2712,10920.88,912327,261,6059
1,1,694,9882.62,721898,261,6059
3,4,2610,8290.2,736478,261,6059
4,4.5,3609,24465.02,1748107,261,6059
2,2,1530,3267.24,242680,261,6059
2,2,1625,8986.66,597977,261,6059
3,3,2885,9134.06,819436,261,6059
2,2,1682,6640.08,567259,261,6059
0,0,NULL,95078,9071900,261,6059
4,5.5,7298,21337.3,2034858,261,6059
3,2.5,2141,8448.08,840000,261,6059
3,2,1262,4073.2,394000,261,6059
5,4.5,5394,14974.4,1432404,261,6059
3,2.5,1834,6399.5,524579,261,6059
2,2,1121,5796.54,533030,261,6059
4,4.5,3390,12002.66,936363,261,6059
3,2,1713,3796.12,380287,261,6059
4,3,2457,12337.48,1189610,261,6059
2,2.5,1410,2315.5,233971,261,6059
4,3,2448,14059.6,1012818,261,6059
5,4,3586,6459.86,636521,261,6059
3,2.5,2141,6584.04,648792,261,6059
2,2,1574,4638.22,463504,261,6059
3,2.5,2248,3848.8,378493,261,6059
4,3,2488,4751.06,474655,261,6059
4,2,1508,747.14,71984,261,6059
4,3,2818,5839.38,701102,261,6059
3,3.5,3739,13893.54,1287332,261,6059
3,3,3184,6839.88,681076,261,6059
3,2,1642,6933.94,690370,261,6059
4,3.5,4192,24242.96,2340237,261,6059
4,3,3247,10766,1069058,261,6059
4,3,3887,7568.4,720617,261,6059
4,3.5,3433,5304.68,511545,261,6059
3,2,1189,4575.66,441961,261,6059
2,2,1240,4987.06,481228,261,6059
3,2.5,2547,24567.68,2274016,261,6059
3,3,1841,2137.08,128474,261,6059
4,3,2653,4772.2,381109,261,6059
4,5,6895,46086.24,4435149,261,6059
4,2.5,1932,8671.06,760422,261,6059
3,3,2935,9828.2,913725,261,6059
4,2.5,2625,5175.52,496125,261,6059
7,5,6291,28787.72,2702594,261,6059
5,3,3384,5164.78,497210,261,6059
3,2,1918,4672.16,411962,261,6059
3,2.5,2777,7662.26,762194,261,6059
4,2.5,2734,4446.8,444359,261,6059
3,2.5,2956,7355.8,731908,261,6059
3,2.5,2328,6507.5,556985,261,6059
2,2,954,5304.36,432903,261,6059
3,2.5,1825,4478.54,342573,261,6059
3,2,1697,4256.86,425668,261,6059
4,2,2279,1485.28,151777,261,6059
3,2,1860,5217.88,520638,261,6059
5,3,2926,12143.16,1205000,261,6059
4,2.5,2444,9951.48,876160,261,6059
3,1,963,3675.14,361183,261,6059
5,5.5,5251,19984.28,1972868,261,6059
3,4.5,4236,18078.48,1739697,261,6059
3,2,1472,5257.1,517663,261,6059
6,4.5,5778,23535.98,2285848,261,6059
4,4.5,3837,13697.04,1315000,261,6059
4,3,2623,7070.22,483765,261,6059
4,3,3097,7774.84,773469,261,6059
3,2.5,2301,4936,492931,261,6059
4,2.5,2089,3275.74,331567,261,6059
3,3.5,3459,6806.6,717440,261,6059
4,3,2742,8447.22,825000,261,6059
4,3.5,3677,8760.88,855441,261,6059
3,3,2115,3826.12,376515,261,6059
5,3.5,3107,4205.56,413341,261,6059
3,2.5,2301,6850.3,670016,261,6059
2,3,1740,4457.38,445635,261,6059
3,3,2735,6526.74,655533,261,6059
4,2.5,2552,7288.12,758424,261,6059
4,2.5,2264,3787.14,379400,261,6059
4,3,2620,8608.48,897000,261,6059
4,3,2933,9051.06,899586,261,6059
4,4.5,3748,10835.92,1041000,261,6059
5,3,2354,3717.54,365978,261,6059
4,3.5,4364,8876.72,875357,261,6059
3,2,2209,5996.6,580164,261,6059
3,3,3188,10527.8,831147,261,6059
3,2.5,1997,6842.6,578694,261,6059
4,3,1924,2781,279973,261,6059
4,2.5,2269,4625.06,462205,261,6059
2,1.5,1124,3827.68,376667,261,6059
3,2,1360,2780.44,268030,261,6059
3,2.5,2280,1025.82,104742,261,6059
3,2,2021,6603.7,644683,261,6059
3,1.5,1099,4906.06,474325,261,6059
3,2.5,2277,3455.82,340576,261,6059
4,2.5,2559,3723.6,366121,261,6059
4,3,2175,7281.94,717761,261,6059
3,2.5,1357,7033.66,469964,261,6059
4,3,2246,4163.36,314833,261,6059
4,2.5,1788,7625.6,569544,261,6059
4,2.5,2419,6804.68,665589,261,6059
4,3,3097,7962.94,771000,261,6059
2,1,822,3815.76,368509,261,6059
4,3,1956,2981.32,294525,261,6059
4,2.5,2848,8591.42,798000,261,6059
3,2.5,1851,4455.94,278083,261,6059
4,3,2941,1631.78,131588,261,6059
3,2,1472,5685.8,550000,261,6059
4,4.5,3821,10727.72,1011558,261,6059
4,2.5,1837,3174.12,313238,261,6059
5,3,2922,4545.5,413518,261,6059
3,2.5,1584,6297.34,616350,261,6059
5,3,2563,8054,746000,261,6059
3,3,2439,8158.72,790000,261,6059
4,3,2166,5783.42,533299,261,6059
2,2,1507,3068.3,266634,261,6059
5,4.5,4379,16287.1,1530729,261,6059
2,2,1040,2660.78,256799,261,6059
4,4.5,3653,6700.48,601525,261,6059
3,2,1787,1156.14,78416,261,6059
3,2,1894,4525.56,404441,261,6059
4,2.5,1520,6693.84,565000,261,6059
5,3,2212,2097.08,157710,261,6059
4,2,2318,3266.38,289603,261,6059
4,2.5,2531,1826.14,150245,261,6059
3,1,1335,3847.68,377042,261,6059
4,2,1842,1398.32,101850,261,6059
3,2,1455,5729.46,527930,261,6059
4,2,1808,1453.18,114158,261,6059
4,2,1855,1125.12,75415,261,6059
2,2,1247,6929.04,637000,261,6059
3,2,1507,5307.7,480119,261,6059
3,2,1482,3489.68,311209,261,6059
3,2,1560,2434.48,202108,261,6059
2,1.5,1194,1976.06,164752,261,6059
4,4.5,4672,15204.98,1372528,261,6059
3,1.5,1540,4887.2,439432,261,6059
4,2.5,2559,6186.12,539094,261,6059
2,1,924,995.58,62881,261,6059
3,2.5,1785,10066.9,752431,261,6059
5,3,2222,4980.8,455490,261,6059
4,4.5,4195,13565.8,1004437,261,6059
2,2,1092,3965.62,350261,261,6059
4,5.5,3744,7797.26,785291,261,6059
6,3,2938,3960.16,388373,261,6059
4,4.5,5990,46553.26,4441718,261,6059
3,2.5,2249,9393.6,868038,261,6059
5,3,2546,9857.98,730035,261,6059
3,2,1897,6707.24,582531,261,6059
3,2.5,2132,7322.28,732000,261,6059
4,1.5,1871,3620.02,301950,261,6059
4,3,2700,8921.7,788813,261,6059
2,2,1730,7163.14,625000,261,6059
4,2,1616,6414.62,543655,261,6059
4,2,1352,5386.94,495000,261,6059
3,1,1344,787.5,39758,261,6059
2,1,744,2527.38,190848,261,6059
3,2,1892,2613.16,210242,261,6059
3,2,1304,968.32,56678,261,6059
4,2,1525,1014.96,60127,261,6059
2,2,1477,6026.06,519077,261,6059
3,2,1592,7227.62,638006,261,6059
4,3,2670,4960.62,426829,261,6059
4,3,2229,7353.46,651829,261,6059
5,2,1551,5379.92,451000,261,6059
3,2.5,3472,12307.56,1048557,261,6059
2,1,950,8683.5,714618,261,6059
4,3.5,3435,24593.64,2050805,261,6059
2,1,1318,2750.46,222538,261,6059
3,3,2281,11733.54,870258,261,6059
3,2,1097,3171.6,260250,261,6059
4,3,2718,7074.62,704273,261,6059
3,1.5,1212,2293.42,181611,261,6059
5,4.5,3793,11825.6,1077000,261,6059
3,2,1201,2507.42,200774,261,6059
5,4.5,4383,13437.58,1290126,261,6059
4,2,1255,935.92,52241,261,6059
4,2.5,1641,2397.06,181757,261,6059
2,1,850,1746.96,127532,261,6059
3,3,1684,5768.38,468978,261,6059
4,3,2274,1200.48,77806,261,6059
4,2,1561,6189.68,512701,261,6059
3,1,864,4686.88,380954,261,6059
4,2,1639,6338.36,544000,261,6059
4,1.5,1236,1163.08,81405,261,6059
3,2,1255,3079.48,248854,261,6059
3,2,1288,5182.76,439098,261,6059
3,2,1072,917.8,51933,261,6059
3,1.5,1216,2417.58,188080,261,6059
3,2,1225,2754.12,225630,261,6059
3,2,1614,1445.96,82621,261,6059
3,2,1668,6900.16,595285,261,6059
3,2,1816,2292.56,163282,261,6059
4,2,2235,4881.88,409988,261,6059
4,2,1626,2021.06,157222,261,6059
4,2,1354,3322.36,261399,261,6059
3,2,1360,1530.7,83694,261,6059
4,2,1852,1445.54,75581,261,6059
3,1.5,1788,4445.14,359593,261,6059
4,2,1432,3476.14,290868,261,6059
4,2,1903,6516.58,543020,261,6059
4,2,1498,1244.36,65789,261,6059
3,2,1252,6418.46,538082,261,6059
3,2,1576,1566.64,120098,261,6059
4,3,2164,8055.64,734291,261,6059
4,2,1980,4474.82,389492,261,6059
4,2,1916,2614,217119,261,6059
4,2,1648,2123.92,171720,261,6059
3,2,1330,7233.12,645000,261,6059
4,3,2304,1461.66,103374,261,6059
3,2,1535,1034.88,64103,261,6059
4,2,1182,2356.08,189300,261,6059
3,2,1137,6398.46,563000,261,6059
3,2,1264,6421.34,572128,261,6059
3,2,1578,7044.6,623100,261,6059
4,2,1953,1297.78,95558,261,6059
4,2,1363,934.18,61737,261,6059
5,2,2085,4612.7,403897,261,6059
4,2.5,2441,5415.86,478602,261,6059
4,2.5,2411,9642.08,861312,261,6059
2,3,1462,1266.44,84613,261,6059
4,2,1839,6448.26,567808,261,6059
4,3,3196,7530.6,667272,261,6059
4,2,1936,1209.44,86375,261,6059
3,3,2196,3418,289335,261,6059
6,4,2838,2040.18,162717,261,6059
3,2,1319,3125.12,265528,261,6059
3,1.5,1100,1635.56,119976,261,6059
4,2.5,2154,2563.92,206327,261,6059
3,2,1557,994.5,67347,261,6059
4,3,3034,10181.14,921847,261,6059
4,3,2183,5008.86,433745,261,6059
2,2.5,1240,1800.36,144220,261,6059
4,3,2402,8921.84,883267,261,6059
5,2,1826,6505.9,581100,261,6059
3,2,1472,5162.82,455066,261,6059
5,3,3105,1778.7,142176,261,6059
4,1.5,1832,6894.62,609150,261,6059
2,2.5,1170,2919.92,243564,261,6059
3,2.5,1932,3570.16,299923,261,6059
4,2,1492,1131.96,80134,261,6059
4,2,1710,4809.2,422173,261,6059
2,2.5,1256,4086.82,354981,261,6059
5,4.5,3373,9146.32,818592,261,6059
3,2,1800,4725.56,407394,261,6059
4,2.5,1794,3774.62,330455,261,6059
4,2,1425,5895.48,530519,261,6059
4,2,1279,6403.44,563463,261,6059
3,2.5,1625,2145.6,176787,261,6059
3,2,1463,3974.7,342329,261,6059
4,2,1488,3032.42,260441,261,6059
4,2,1279,936.52,61955,261,6059
3,2,2000,7249.64,649172,261,6059
3,2,1242,5408.9,468404,261,6059
4,2,1318,924,59440,261,6059
3,2,1503,2627.32,206896,261,6059
4,2.5,1934,4275.02,343953,261,6059
2,1,962,1894.82,118141,261,6059
3,1,1351,4749,401295,261,6059
3,2,1749,1488.12,93806,261,6059
2,1,1026,9895,864115,261,6059
4,2.5,1889,7413.78,632500,261,6059
3,2,1357,1859.78,114920,261,6059
3,2,1210,5322.7,445876,261,6059
3,1,1150,3043.8,223767,261,6059
4,4,3840,7758.84,671028,261,6059
3,1,1460,3372.02,283402,261,6059
2,1,1060,1853.4,135207,261,6059
3,2.5,2349,4917.92,411393,261,6059
3,2,944,2711.96,212090,261,6059
4,3,2542,5152.36,433089,261,6059
3,2,1493,1035.36,61954,261,6059
4,2,1486,1388.54,73366,261,6059
3,1.5,2518,4942.26,418809,261,6059
4,2,1661,6916.76,617000,261,6059
1,1,388,2598.5,190216,261,6059
4,2,1614,3059.84,251956,261,6059
1,1,400,1113.68,57254,261,6059
4,2,1723,3899.66,329918,261,6059
2,1,1612,3649.56,303050,261,6059
3,2.5,1435,2978.68,251422,261,6059
3,1.5,1327,1131.28,77544,261,6059
3,2,1292,3580.5,289294,261,6059
4,2,1274,892.26,56139,261,6059
3,2,1836,2920.22,225337,261,6059
2,1,1100,2224.18,175410,261,6059
4,3.5,2174,3596.42,274721,261,6059
3,1.5,1300,4331.8,357144,261,6059
3,1.5,1350,6379.44,549250,261,6059
3,2.5,1770,4646.7,171033,261,6059
4,1.5,1248,972.2,64029,261,6059
3,2,1032,3453.36,278481,261,6059
3,1.5,1426,5199.8,439501,261,6059
4,3,1665,2888.28,234879,261,6059
3,1.5,1050,2483.46,194599,261,6059
4,3,1693,3279.26,269891,261,6059
7,2.5,2799,1417.7,104584,261,6059
3,2,1273,2195.32,181403,261,6059
3,2,1428,3727.74,314866,261,6059
3,2.5,2124,2780.6,230851,261,6059
4,2.5,1748,4425.28,371363,261,6059
4,2,1355,3031.24,260222,261,6059
3,1,1254,2581.16,210492,261,6059
2,2.5,1259,2381.76,187184,261,6059
3,2,1885,3013.9,245465,261,6059
4,2,1225,5468.12,490000,261,6059
3,2.5,1799,2369.16,187876,261,6059
3,2,1278,1020.26,70605,261,6059
4,3,2630,1229.42,86072,261,6059
2,1,990,3903.9,327120,261,6059
3,2,1261,5337.36,453000,261,6059
3,2,1060,3391.58,287020,261,6059
3,4,1919,4848.78,408780,261,6059
3,2,1936,5425.52,474010,261,6059
4,2,2341,1471.06,109440,261,6059
3,1,1326,5777.58,506376,261,6059
3,2,1301,2286.62,183192,261,6059
1,1,440,889.86,45001,261,6059
4,2,2197,1164.68,81551,261,6059
3,3.5,2705,7778.06,690013,261,6059
3,1.5,1315,4959.58,420000,261,6059
